Season,Circuit,Driver,Stint,Team,Compound,NLaps,TyreLifeStart,TyreLifeEnd,SlopeSecPerLap,SlopeCILow,SlopeCIHigh,InterceptSec,ResidualStd
2022,Bahrain,MAG,2.0,Haas F1 Team,SOFT,18,5.0,22.0,0.20665350877192878,0.19798684210526338,0.2184035087719304,94.60516008771931,0.09068553477440876
2022,Bahrain,MAG,3.0,Haas F1 Team,MEDIUM,8,3.0,10.0,0.2626535087719297,0.15373684210526525,0.3929035087719228,95.03169078947369,0.20043813616318
2022,Bahrain,MAG,4.0,Haas F1 Team,SOFT,6,8.0,13.0,0.0870701754385929,-0.29859649122806786,0.21840350877192094,95.81935087719302,0.2516950315141097
2022,Bahrain,MSC,1.0,Haas F1 Team,SOFT,6,5.0,11.0,0.13380350877193053,-0.11559649122806803,0.3869035087719297,98.24039473684209,0.21607833456101969
2022,Bahrain,MSC,2.0,Haas F1 Team,MEDIUM,20,3.0,22.0,0.1664131241565447,0.13554636591478644,0.19318128654970856,96.45431840418354,0.3583740216164516
2022,Bahrain,MSC,3.0,Haas F1 Team,SOFT,13,4.0,22.0,0.19865350877192905,0.1341892230576432,0.2582368421052621,95.22941228070177,0.5808243278649263
2022,Bahrain,NOR,1.0,McLaren,MEDIUM,20,3.0,23.0,0.10271600877192899,0.06065350877192799,0.1609035087719235,98.26191831140352,0.5831448547823473
2022,Bahrain,NOR,2.0,McLaren,HARD,14,3.0,16.0,0.13315350877192955,0.08340350877192293,0.3188320802004999,97.1442697368421,0.8144955327507192
2022,Bahrain,OCO,1.0,Alpine,SOFT,11,3.0,13.0,0.1676892230576438,0.14840350877193012,0.1957368421052621,96.30890726817042,0.12302927235129235
2022,Bahrain,OCO,2.0,Alpine,MEDIUM,13,3.0,15.0,0.15825350877193073,0.06240350877192782,0.25240350877193407,95.92159561403508,0.4522261789094313
2022,Bahrain,OCO,3.0,Alpine,HARD,10,3.0,12.0,0.1424035087719299,0.09040350877194214,0.2134035087719326,96.23670175438596,0.2024544942010983
2022,Bahrain,PER,1.0,Red Bull Racing,SOFT,12,5.0,16.0,0.1766892230576411,0.09580350877192814,0.2357368421052589,94.5883859649123,0.30753040987743224
2022,Bahrain,PER,2.0,Red Bull Racing,MEDIUM,15,3.0,17.0,0.22383208020050102,0.20223684210526235,0.2479035087719268,94.1543634085213,0.14061049592624697
2022,Bahrain,PER,3.0,Red Bull Racing,SOFT,8,5.0,12.0,0.2241118421052608,0.09990350877193066,0.2934035087719309,93.91997916666668,0.22035801159433951
2022,Bahrain,PER,4.0,Red Bull Racing,SOFT,6,11.0,16.0,0.08540350877193248,-0.2385964912280656,0.3944035087719229,94.90823684210523,0.23799383745522498
2022,Bahrain,RIC,1.0,McLaren,MEDIUM,13,3.0,16.0,0.1354590643274857,0.03865350877192952,0.22373684210526315,98.4787105263158,0.4991604791632961
2022,Bahrain,RIC,2.0,McLaren,SOFT,12,4.0,15.0,0.15989100877193058,0.1054035087719285,0.2525701754385968,97.1822283991228,0.2833703770542312
2022,Bahrain,RIC,3.0,McLaren,HARD,7,3.0,10.0,0.11890350877192546,0.03073684210526532,0.2194035087719186,97.29671929824565,0.11832018706317843
2022,Bahrain,RUS,1.0,Mercedes,SOFT,12,5.0,16.0,0.13479239766081944,0.11350350877193023,0.18290350877193262,95.31530263157893,0.2565517922564333
2022,Bahrain,RUS,2.0,Mercedes,HARD,16,3.0,18.0,0.1704590643274872,0.1434035087719252,0.19590350877193075,95.37576754385964,0.1741110212956851
2022,Bahrain,RUS,3.0,Mercedes,MEDIUM,6,3.0,8.0,0.09240350877193038,0.045403508771926226,0.19390350877192475,96.05091228070174,0.07474869006656212
2022,Bahrain,RUS,4.0,Mercedes,SOFT,6,8.0,13.0,-0.05459649122807283,-0.22509649122806508,0.09290350877192566,96.76825438596492,0.15041730840121564
2022,Bahrain,SAI,1.0,Ferrari,SOFT,12,5.0,16.0,0.19527850877192776,0.14990350877193137,0.23940350877192884,94.3576984649123,0.17376264533229618
2022,Bahrain,SAI,2.0,Ferrari,SOFT,16,3.0,18.0,0.19777850877192993,0.17807017543859635,0.20900350877192958,94.11930811403508,0.1339450447011762
2022,Bahrain,SAI,3.0,Ferrari,MEDIUM,8,3.0,10.0,0.13650350877193204,0.05773684210526634,0.22915350877192964,94.94335877192981,0.17870647122346603
2022,Bahrain,SAI,4.0,Ferrari,SOFT,6,10.0,15.0,0.06815350877192827,-0.33759649122806934,0.4739035087719259,94.75666885964914,0.30269668881021067
2022,Bahrain,STR,1.0,Aston Martin,SOFT,14,3.0,17.0,0.11773684210526388,0.0578580542264756,0.17307017543859615,98.05073684210525,0.35989016860069173
2022,Bahrain,STR,2.0,Aston Martin,SOFT,16,4.0,19.0,0.11264088250930342,0.07890350877192986,0.13465350877192606,97.17841932482722,0.2753435728629639
2022,Bahrain,TSU,1.0,AlphaTauri,SOFT,11,3.0,13.0,0.1422368421052648,0.07865350877193045,0.20407017543859732,96.75333333333333,0.22525734665537991
2022,Bahrain,TSU,2.0,AlphaTauri,MEDIUM,11,3.0,13.0,0.20090350877192975,0.15540350877193276,0.2504035087719316,95.81264912280702,0.2206199632440784
2022,Bahrain,TSU,3.0,AlphaTauri,SOFT,12,3.0,14.0,0.10331779448621765,0.05007017543859623,0.15800350877192954,96.4923162907268,0.27748521830181383
2022,Bahrain,VER,1.0,Red Bull Racing,SOFT,12,5.0,16.0,0.17875350877193025,0.14980350877193302,0.2117671451355676,94.09921096491226,0.17616285961024788
2022,Bahrain,VER,2.0,Red Bull Racing,SOFT,12,3.0,14.0,0.15985489766081834,0.1311177944862152,0.1980701754385971,94.6685052997076,0.15804931196450042
2022,Bahrain,VER,3.0,Red Bull Racing,MEDIUM,10,3.0,12.0,0.19868922305764564,0.15840350877192932,0.25040350877193873,94.18105889724309,0.1371298447861225
2022,Bahrain,ZHO,1.0,Alfa Romeo,SOFT,11,3.0,13.0,0.17240350877193045,0.014403508771931684,0.2714035087719253,96.94038596491227,0.5910907021615304
2022,Bahrain,ZHO,2.0,Alfa Romeo,MEDIUM,17,3.0,21.0,0.10462573099415254,0.069638802889577,0.12917273954116126,96.75656725146197,0.27522121887194173
2022,Great Britain,ALO,2.0,Alpine,MEDIUM,27,4.0,31.0,0.02273626373626314,0.013807692307692163,0.03602197802197793,91.47659340659342,0.18997121217979746
2022,Great Britain,ALO,4.0,Alpine,SOFT,10,4.0,13.0,0.0033076923077004494,-0.1236923076923091,0.09997435897435973,91.59692307692299,0.4213539683765496
2022,Great Britain,BOT,2.0,Alfa Romeo,MEDIUM,14,4.0,18.0,0.036507692307691283,0.013307692307691354,0.0645076923076914,92.21023846153848,0.18227301102864865
2022,Great Britain,GAS,2.0,AlphaTauri,SOFT,10,3.0,14.0,0.07093269230769295,0.0019076923076909225,0.1319743589743562,92.07680288461538,0.26457426362407577
2022,Great Britain,GAS,3.0,AlphaTauri,HARD,8,3.0,10.0,0.0899743589743617,-0.02719230769231018,0.28430769230768743,92.13843589743588,0.25278257408671323
2022,Great Britain,HAM,2.0,Mercedes,MEDIUM,26,5.0,31.0,0.008402930402930392,-0.0014650349650354015,0.02080769230769164,90.50239194139193,0.22818328325879794
2022,Great Britain,HAM,4.0,Mercedes,SOFT,10,4.0,13.0,-0.0968351648351659,-0.29869230769231336,0.05697435897435336,92.19694505494508,0.5443176168628153
2022,Great Britain,LAT,2.0,Williams,SOFT,13,4.0,17.0,0.03220668220668271,0.016807692307693856,0.056507692307692994,92.2864188034188,0.12740214486554738
2022,Great Britain,LAT,3.0,Williams,MEDIUM,15,3.0,18.0,0.08930769230769241,0.037507692307690375,0.15759340659340637,92.2973076923077,0.4458429682982035
2022,Great Britain,LAT,4.0,Williams,SOFT,10,5.0,14.0,0.16380769230769232,-0.058692307692311374,0.31790769230769056,91.90348076923078,0.6287466567174214
2022,Great Britain,LEC,2.0,Ferrari,MEDIUM,19,4.0,23.0,0.030307692307690814,0.009593406593406175,0.04902197802197707,90.4005384615385,0.2098344794640008
2022,Great Britain,LEC,3.0,Ferrari,HARD,20,3.0,27.0,0.043976442307693375,0.020529914529914903,0.0697692307692316,90.3003329326923,0.42410376686354107
2022,Great Britain,MAG,2.0,Haas F1 Team,MEDIUM,16,6.0,22.0,0.03730769230769167,0.0078076923076935145,0.07614102564102865,92.14234615384616,0.40789931355666853
2022,Great Britain,MAG,3.0,Haas F1 Team,MEDIUM,23,3.0,30.0,0.0037243589743584473,-0.027442307692306638,0.025557692307692115,92.81639743589744,0.5809047158715689
2022,Great Britain,MSC,2.0,Haas F1 Team,MEDIUM,13,4.0,17.0,0.04036324786324741,-0.020692307692307566,0.07145054945055003,92.2043888888889,0.28240173019841325
2022,Great Britain,MSC,3.0,Haas F1 Team,HARD,16,3.0,18.0,-0.003460164835163252,-0.05094230769230634,0.0538531468531483,92.6884471153846,0.4204068495310901
2022,Great Britain,MSC,4.0,Haas F1 Team,SOFT,10,4.0,13.0,0.07955769230768794,-0.058692307692311374,0.2678076923076915,91.66133653846157,0.5884039434728865
2022,Great Britain,NOR,2.0,McLaren,MEDIUM,26,6.0,33.0,0.030944055944057813,0.015067692307692369,0.04516483516483406,91.38083916083912,0.22776143263747983
2022,Great Britain,NOR,4.0,McLaren,SOFT,10,3.0,12.0,0.08475213675213587,-0.01702564102564234,0.2024743589743565,91.22428205128205,0.3687697727139383
2022,Great Britain,OCO,2.0,Alpine,SOFT,17,3.0,20.0,0.011682692307694253,-0.018358974358974933,0.025682692307691823,92.43573076923074,0.21744163189521143
2022,Great Britain,OCO,3.0,Alpine,HARD,13,3.0,15.0,-0.012942307692308752,-0.05794230769230779,0.036974358974362076,92.84201923076924,0.23766926997621193
2022,Great Britain,PER,3.0,Red Bull Racing,MEDIUM,29,3.0,34.0,0.01594102564102684,-0.0027923076923073607,0.03573626373626431,90.89417948717946,0.38026237860433937
2022,Great Britain,PER,4.0,Red Bull Racing,SOFT,10,4.0,13.0,-0.020192307692306954,-0.15149230769230826,0.16930769230769158,91.27851923076922,0.4204931793607228
2022,Great Britain,RIC,2.0,McLaren,MEDIUM,14,5.0,19.0,0.037307692307693846,0.014307692307692068,0.060207692307692184,92.18276923076921,0.153684795876223
2022,Great Britain,RIC,3.0,McLaren,HARD,9,3.0,11.0,0.03700769230769794,-0.04144230769230717,0.09430769230769442,92.46517692307688,0.1803938746188467
2022,Great Britain,RIC,5.0,McLaren,SOFT,10,5.0,14.0,0.10570769230769202,-0.062406593406594525,0.3013076923076937,92.47443076923078,0.5716888139538858
2022,Great Britain,SAI,2.0,Ferrari,MEDIUM,13,3.0,17.0,0.0437508741258744,0.014736263736261484,0.06270769230769133,90.250125,0.15116132466577306
2022,Great Britain,SAI,3.0,Ferrari,HARD,15,3.0,18.0,0.020529914529914903,-0.009358974358973014,0.06060769230769125,90.85708547008547,0.2448549715322688
2022,Great Britain,SAI,4.0,Ferrari,SOFT,10,4.0,13.0,0.1219743589743582,0.07890769230769194,0.161736263736263,89.88948717948719,0.15483758515870175
2022,Great Britain,STR,2.0,Aston Martin,MEDIUM,9,6.0,15.0,0.028655906593405587,-0.03629230769230958,0.10064102564102484,92.55444093406594,0.2301191229476047
2022,Great Britain,STR,3.0,Aston Martin,HARD,21,3.0,23.0,-0.008942307692303569,-0.03331730769230745,0.012907692307695128,92.88232692307687,0.33335484677599636
2022,Great Britain,STR,4.0,Aston Martin,MEDIUM,10,6.0,15.0,-0.12469230769230677,-0.2011923076923079,-0.012892307692308692,94.23392307692306,0.44872294099786686
2022,Great Britain,TSU,2.0,AlphaTauri,SOFT,13,3.0,16.0,0.10528269230769069,0.006474358974358552,0.16110769230769223,92.4868403846154,0.4264429121790588
2022,Great Britain,TSU,3.0,AlphaTauri,HARD,16,3.0,20.0,0.0032461538461540053,-0.028358974358975313,0.03930769230769471,93.76074615384614,0.25117258143298504
2022,Great Britain,TSU,4.0,AlphaTauri,SOFT,9,5.0,14.0,0.0563076923076844,-0.03119230769231507,0.10280769230769238,93.165076923077,0.18627205313137596
2022,Great Britain,VER,2.0,Red Bull Racing,MEDIUM,7,3.0,9.0,0.05230769230769283,-0.052692307692296936,0.11730769230769056,90.19507692307693,0.13015613334614576
2022,Great Britain,VER,3.0,Red Bull Racing,MEDIUM,8,3.0,10.0,0.053857692307687444,0.030557692307688455,0.09347435897435712,92.28296346153849,0.08425787796995891
2022,Great Britain,VER,4.0,Red Bull Racing,HARD,12,3.0,14.0,0.030057692307694145,0.0008791208791194549,0.07905769230769266,92.67008653846152,0.2512424768962639
2022,Great Britain,VER,5.0,Red Bull Racing,SOFT,10,4.0,13.0,0.16464102564102726,0.04930769230769272,0.2573076923076911,91.03974358974358,0.39929088533437695
2022,Great Britain,VET,3.0,Aston Martin,MEDIUM,28,4.0,33.0,0.029514041514041363,0.02293927125506014,0.03637435897435826,91.89389926739928,0.11761193976015344
2022,Great Britain,VET,4.0,Aston Martin,MEDIUM,10,6.0,15.0,-0.05712087912088139,-0.1288173076923087,0.03770769230769133,93.42423076923079,0.2600815888905249
2022,Hungary,ALB,2.0,Williams,MEDIUM,14,3.0,18.0,0.16845454545454494,0.13299999999999962,0.2190000000000083,80.97218181818181,0.2673470882203039
2022,Hungary,ALB,3.0,Williams,MEDIUM,13,3.0,18.0,0.07019047619047485,0.021750000000000824,0.12699999999999534,82.33128571428573,0.34452685842715625
2022,Hungary,ALB,4.0,Williams,SOFT,24,3.0,29.0,0.18203030303030154,0.155818181818183,0.21128571428571416,81.70303030303033,0.767531773290253
2022,Hungary,ALO,1.0,Alpine,MEDIUM,17,4.0,20.0,0.11607638888888862,0.033666666666666366,0.14816666666666597,80.94808333333334,0.6255887562746719
2022,Hungary,ALO,2.0,Alpine,HARD,38,4.0,45.0,0.018857142857143572,0.006199999999999964,0.03146666666666628,83.19221428571427,0.5446275734627704
2022,Hungary,BOT,1.0,Alfa Romeo,MEDIUM,22,4.0,25.0,0.08354999999999961,0.04481250000000081,0.14028571428571418,81.921525,0.5398959888657167
2022,Hungary,BOT,2.0,Alfa Romeo,HARD,28,3.0,39.0,0.04412499999999942,0.036666666666668055,0.05313333333333314,82.75206250000001,0.17351362389902314
2022,Hungary,GAS,1.0,AlphaTauri,SOFT,12,4.0,15.0,0.1389000000000003,-0.01849999999998886,0.24699999999999753,81.32045000000001,0.4622195247833107
2022,Hungary,GAS,2.0,AlphaTauri,MEDIUM,23,3.0,29.0,0.05286956521739104,0.03599999999999959,0.06675000000000253,82.13095652173912,0.24214860626947435
2022,Hungary,GAS,3.0,AlphaTauri,SOFT,15,4.0,19.0,0.059400000000000355,-0.060000000000002274,0.14480000000000076,82.2216,1.0180234150174587
2022,Hungary,HAM,1.0,Mercedes,MEDIUM,15,4.0,18.0,0.10438461538461424,0.0547500000000003,0.1837499999999963,80.48176923076925,0.44582674525538524
2022,Hungary,HAM,2.0,Mercedes,MEDIUM,24,3.0,28.0,0.05798333333333322,0.04406249999999989,0.07333333333333296,80.82474166666668,0.2449501231724337
2022,Hungary,HAM,3.0,Mercedes,SOFT,14,4.0,17.0,0.13018181818181837,0.042749999999999844,0.21600000000000344,79.9740909090909,0.5776843790938615
2022,Hungary,LAT,1.0,Williams,MEDIUM,14,4.0,17.0,0.14466666666666583,0.10642857142857005,0.1788571428571442,81.84450000000001,0.2538100500650888
2022,Hungary,LAT,2.0,Williams,MEDIUM,14,3.0,20.0,0.045083333333333066,0.014000000000001123,0.06799999999999784,82.84316666666666,0.2445662198148852
2022,Hungary,LAT,3.0,Williams,SOFT,10,3.0,16.0,0.12166666666666497,0.03457142857142718,0.24675000000000225,82.30116666666667,0.35213051031726195
2022,Hungary,LAT,4.0,Williams,SOFT,7,3.0,9.0,0.12149999999999987,-0.14650000000000318,0.5490000000000066,81.78399999999999,0.5468328289862855
2022,Hungary,LEC,1.0,Ferrari,MEDIUM,16,4.0,20.0,0.059250000000000115,0.028769230769231494,0.08800000000000097,80.453125,0.2256977975819274
2022,Hungary,LEC,2.0,Ferrari,MEDIUM,14,3.0,17.0,0.03899999999999929,-0.03471428571428703,0.12666666666666515,81.131,0.4636628713211325
2022,Hungary,LEC,3.0,Ferrari,HARD,11,3.0,14.0,0.1590000000000007,0.031749999999998835,0.26200000000000045,81.137,0.49895049854669826
2022,Hungary,LEC,4.0,Ferrari,SOFT,11,5.0,15.0,0.09499999999999886,0.007857142857141801,0.13933333333333545,80.64000000000001,0.3178547981819227
2022,Hungary,MAG,2.0,Haas F1 Team,HARD,22,3.0,27.0,0.05100000000000193,0.027562499999999268,0.07506249999999959,82.80799999999996,0.35125550942359807
2022,Hungary,MAG,3.0,Haas F1 Team,MEDIUM,24,3.0,30.0,0.08056818181818173,0.048555555555553714,0.1111111111111111,82.13748863636364,0.7718167645333279
2022,Hungary,MSC,1.0,Haas F1 Team,MEDIUM,17,4.0,20.0,0.11361818181818044,0.07453846153846108,0.15500000000000824,81.59358181818185,0.30732839980735205
2022,Hungary,MSC,2.0,Haas F1 Team,HARD,14,4.0,19.0,0.0433333333333334,0.010363636363636757,0.07472727272727168,83.2655,0.24161741951167132
2022,Hungary,MSC,3.0,Haas F1 Team,MEDIUM,16,3.0,24.0,0.08696666666666802,0.0609999999999993,0.11374999999999957,81.6309833333333,0.25696659329462185
2022,Hungary,NOR,1.0,McLaren,SOFT,9,7.0,16.0,0.3138166666666665,0.2224999999999966,0.4392499999999995,78.25501666666666,0.390586315664755
2022,Hungary,NOR,2.0,McLaren,MEDIUM,23,3.0,26.0,0.11116666666666457,0.08500000000002217,0.1312727272727275,81.0886666666667,0.5104812976477491
2022,Hungary,NOR,3.0,McLaren,HARD,21,3.0,24.0,0.07163888888888911,0.04027272727272708,0.09269230769230756,82.04005555555555,0.3157524004988439
2022,Hungary,OCO,1.0,Alpine,MEDIUM,19,4.0,22.0,0.10033333333333302,0.0500000000000019,0.14675000000000082,81.17066666666666,0.4916907913597679
2022,Hungary,OCO,2.0,Alpine,HARD,37,3.0,43.0,0.022597826086957068,0.014785714285714338,0.029781250000000092,83.17705434782607,0.3493027972204906
2022,Hungary,PER,1.0,Red Bull Racing,SOFT,14,4.0,17.0,0.09508333333333259,0.01357142857142841,0.16724999999999568,80.752125,0.423031423061858
2022,Hungary,PER,2.0,Red Bull Racing,MEDIUM,18,3.0,21.0,0.08039999999999878,0.04106249999999978,0.10769999999999982,80.85290000000002,0.2944090092131764
2022,Hungary,PER,3.0,Red Bull Racing,MEDIUM,21,3.0,24.0,0.022343749999999662,0.0027777777777784093,0.04459999999999979,81.5751875,0.2600932819638559
2022,Hungary,RIC,1.0,McLaren,SOFT,10,6.0,15.0,0.17120000000000174,0.12549999999999528,0.23849999999999838,80.59589999999999,0.21264798768543805
2022,Hungary,RIC,2.0,McLaren,MEDIUM,26,3.0,30.0,0.0796111111111115,0.0696923076923076,0.09360000000000071,81.82852777777777,0.23968114399806978
2022,Hungary,RIC,3.0,McLaren,HARD,17,3.0,19.0,-0.029374999999998153,-0.14745454545454414,0.037714285714287143,83.94312499999998,0.9407744783027097
2022,Hungary,RUS,1.0,Mercedes,SOFT,12,7.0,18.0,0.1421500000000009,0.1075000000000017,0.18485714285714444,79.30912499999997,0.22003743156081254
2022,Hungary,RUS,2.0,Mercedes,MEDIUM,18,3.0,22.0,0.08536363636363573,0.06552941176470614,0.11333333333333447,80.87681818181818,0.2571062971440268
2022,Hungary,RUS,3.0,Mercedes,MEDIUM,24,3.0,27.0,0.07057499999999912,0.04055000000000035,0.11153333333333346,81.37558750000001,0.4602400518442053
2022,Hungary,SAI,1.0,Ferrari,MEDIUM,13,4.0,16.0,0.1427250000000008,0.08257142857143103,0.2189999999999941,79.77974999999998,0.2932008405114186
2022,Hungary,SAI,2.0,Ferrari,MEDIUM,25,3.0,29.0,0.06953888888888879,0.054666666666671894,0.08100000000000022,81.02791666666667,0.2714939809729261
2022,Hungary,SAI,3.0,Ferrari,SOFT,18,5.0,22.0,0.1422857142857136,0.10483333333333415,0.175166666666667,80.33364285714288,0.34495902639582754
2022,Hungary,STR,1.0,Aston Martin,SOFT,10,7.0,16.0,0.19299999999999962,0.12959999999999922,0.26233333333333536,80.4825,0.23634870659919074
2022,Hungary,STR,2.0,Aston Martin,MEDIUM,28,3.0,32.0,0.06314285714285675,0.03918181818181794,0.08389999999999986,81.96264285714287,0.44056079386066466
2022,Hungary,STR,3.0,Aston Martin,SOFT,16,3.0,18.0,0.13714999999999974,0.0731428571428572,0.266333333333334,81.34092500000001,0.7738382238340701
2022,Hungary,TSU,1.0,AlphaTauri,SOFT,8,4.0,12.0,0.19020833333333326,0.08599999999998431,0.2890000000000015,80.89693749999999,0.2367266080928945
2022,Hungary,TSU,2.0,AlphaTauri,MEDIUM,15,3.0,19.0,0.07044444444444448,0.015799999999998704,0.09985714285714258,82.2621111111111,0.3655153204727419
2022,Hungary,TSU,3.0,AlphaTauri,SOFT,13,3.0,17.0,0.1163499999999999,0.013999999999995794,0.1992857142857137,82.4135,0.734551573633139
2022,Hungary,TSU,4.0,AlphaTauri,SOFT,12,5.0,16.0,-0.03144999999999989,-0.45250000000000057,0.384249999999998,84.690725,2.173427841915889
2022,Hungary,VER,1.0,Red Bull Racing,SOFT,12,5.0,16.0,0.07399999999999984,0.01071428571428409,0.1373333333333354,80.8145,0.3958105224687332
2022,Hungary,VER,2.0,Red Bull Racing,MEDIUM,18,3.0,21.0,0.07700000000000529,0.053600000000000134,0.11080000000000041,80.61999999999993,0.270304869031657
2022,Hungary,VER,3.0,Red Bull Racing,MEDIUM,25,4.0,29.0,0.069238390092879,0.05252941176470592,0.08340000000000032,81.00494736842106,0.2770681993523846
2022,Hungary,VET,1.0,Aston Martin,SOFT,10,4.0,13.0,0.1436666666666658,0.06700000000000728,0.18500000000000227,81.13233333333334,0.16554966805340485
2022,Hungary,VET,2.0,Aston Martin,MEDIUM,26,3.0,31.0,0.05112500000000075,0.03626315789473647,0.06922222222221958,82.11993749999998,0.28019459210897635
2022,Hungary,VET,3.0,Aston Martin,MEDIUM,17,3.0,19.0,0.11133974358974441,0.056312499999999766,0.16866666666666674,81.59126282051281,0.8278774823111772
2022,Hungary,ZHO,1.0,Alfa Romeo,MEDIUM,23,4.0,26.0,0.0823333333333333,0.06441666666666752,0.12249999999999872,81.776,0.38451860863484133
2022,Hungary,ZHO,2.0,Alfa Romeo,HARD,15,3.0,19.0,0.05450000000000088,0.019909090909091664,0.07959999999999923,83.05349999999999,0.2314158800164962
2022,Hungary,ZHO,3.0,Alfa Romeo,SOFT,12,3.0,14.0,0.05879166666666613,-0.009799999999999897,0.11014285714285725,81.39377083333333,0.3439667881603191
2022,Netherlands,ALB,1.0,Williams,MEDIUM,15,3.0,19.0,0.03868803418803369,0.00994444444444298,0.06341111111111104,74.87391025641026,0.23232829845780517
2022,Netherlands,ALB,2.0,Williams,MEDIUM,18,3.0,20.0,0.024156565656564443,0.006411111111111723,0.03732539682539685,75.18669949494951,0.22566891223309665
2022,Netherlands,ALB,5.0,Williams,SOFT,12,6.0,17.0,0.11956111111111412,-0.017722222222223156,0.22394444444444636,74.5082972222222,0.5214903489185146
