Season,Circuit,Driver,Stint,Compound,NLaps,LooRmseLinear,LooRmseQuadratic,QuadraticWins
2024,Synthetic Bay,D11,1.0,HARD,16,0.2661957694024013,0.27836675936737143,False
2024,Synthetic Bay,D11,2.0,MEDIUM,35,0.27438282266470676,0.28085407024409004,False
2024,Synthetic Bay,D12,1.0,SOFT,11,0.15095299020509045,0.15372353723027535,False
2024,Synthetic Bay,D12,2.0,MEDIUM,15,0.3100640473740492,0.31083635437072066,False
2024,Synthetic Bay,D12,3.0,HARD,22,0.34432961372015103,0.34976159824452074,False
2024,Synthetic Bay,D13,1.0,HARD,12,0.42659081200099846,0.325992058462731,True
2024,Synthetic Bay,D13,2.0,MEDIUM,22,0.3075780139262184,0.33322699411512574,False
2024,Synthetic Bay,D13,3.0,SOFT,16,0.23799632636508636,0.24225505623867033,False
2024,Synthetic Bay,D14,1.0,MEDIUM,28,0.34075582130044707,0.3354067262121791,True
2024,Synthetic Bay,D14,2.0,SOFT,22,0.3414850941244135,0.3405835620731358,True
2024,Synthetic Bay,D15,3.0,MEDIUM,39,0.2266508576422207,0.22996405553412538,False
2024,Synthetic Park,D00,1.0,SOFT,23,0.27011452115428614,0.2630772173900681,True
2024,Synthetic Park,D00,2.0,HARD,23,0.29881523171165547,0.30923649593339303,False
2024,Synthetic Park,D01,1.0,HARD,14,0.1422060919904883,0.16420423963138017,False
2024,Synthetic Park,D01,2.0,SOFT,28,0.2968232470419163,0.30125947605406217,False
2024,Synthetic Park,D02,1.0,MEDIUM,18,0.26790926055690584,0.28653562082063744,False
2024,Synthetic Park,D02,2.0,HARD,30,0.27072764173406055,0.2633734222709036,True
2024,Synthetic Park,D03,1.0,HARD,18,0.24193514579413794,0.2600459275072042,False
2024,Synthetic Park,D03,2.0,MEDIUM,26,0.2769830548952595,0.2767851283926006,True
2024,Synthetic Park,D04,2.0,MEDIUM,12,0.17711562256113242,0.19488548132585845,False
2024,Synthetic Park,D04,3.0,HARD,23,0.2389679671041436,0.2524780602095976,False
2024,Synthetic Park,D05,1.0,HARD,10,0.2656769326358351,0.30133376072594703,False
2024,Synthetic Park,D05,3.0,SOFT,26,0.29689805734269364,0.2983535895948329,False
2024,Synthetic Park,D06,1.0,MEDIUM,14,0.27748029177618305,0.2921534334538938,False
2024,Synthetic Park,D06,2.0,SOFT,30,0.2557257277746661,0.27027977942211534,False
2024,Synthetic Park,D07,3.0,MEDIUM,28,0.29102536172306676,0.28005107150364533,True
2024,Synthetic Park,D08,1.0,SOFT,19,0.18692777972316066,0.1446175638454591,True
2024,Synthetic Park,D08,2.0,HARD,27,0.4290889817295313,0.4361499817901765,False
2024,Synthetic Park,D09,1.0,HARD,30,0.3349242104472386,0.35488028071665384,False
2024,Synthetic Park,D09,2.0,SOFT,17,0.2090140254660233,0.2012435938833243,True
2024,Synthetic Park,D10,1.0,MEDIUM,29,0.30361422115620074,0.31374258238371044,False
2024,Synthetic Park,D10,2.0,HARD,17,0.3376427651785532,0.35813844727758815,False
2024,Synthetic Park,D11,1.0,HARD,15,0.2754193222138222,0.2972168765447014,False
2024,Synthetic Park,D11,2.0,MEDIUM,32,0.34428179574515566,0.3396942694445704,True
2024,Synthetic Park,D12,1.0,SOFT,11,0.3678318025970831,0.44511611747168855,False
2024,Synthetic Park,D12,2.0,MEDIUM,19,0.35235888039759866,0.379699175150424,False
2024,Synthetic Park,D12,3.0,HARD,13,0.1835265738166963,0.20863466059144975,False
2024,Synthetic Park,D13,1.0,HARD,14,0.43947614989199824,0.4394614397417536,True
2024,Synthetic Park,D13,2.0,MEDIUM,11,0.1974045210792897,0.16628815665547092,True
2024,Synthetic Park,D13,3.0,SOFT,18,0.39449477898943197,0.39470831818307667,False
2024,Synthetic Park,D14,1.0,MEDIUM,17,0.20534676536314894,0.1979823789232106,True
2024,Synthetic Park,D14,2.0,SOFT,27,0.2665677015438009,0.27861648521098586,False
2024,Synthetic Park,D15,3.0,MEDIUM,30,0.2561966140059294,0.26367620743667114,False
2024,Synthetic Ring,D00,1.0,SOFT,15,0.2994666337047896,0.34948271935802017,False
2024,Synthetic Ring,D00,2.0,HARD,20,0.43436257485076046,0.47511241932665066,False
2024,Synthetic Ring,D01,1.0,HARD,15,0.3180987006887565,0.34624574918364237,False
2024,Synthetic Ring,D01,2.0,SOFT,18,0.32399451976248983,0.35228838556006137,False
2024,Synthetic Ring,D02,2.0,HARD,28,0.5045027832272154,0.5087860489819871,False
2024,Synthetic Ring,D03,2.0,MEDIUM,24,0.3096678426824146,0.3067831796097177,True
2024,Synthetic Ring,D04,2.0,MEDIUM,11,0.2573818793433947,0.3029159116625796,False
2024,Synthetic Ring,D04,3.0,HARD,16,0.3835867926107798,0.4036363835435481,False
2024,Synthetic Ring,D05,2.0,MEDIUM,14,0.41782074910483835,0.5080781903717273,False
2024,Synthetic Ring,D05,3.0,SOFT,12,0.22245571441028256,0.24009969622009836,False
2024,Synthetic Ring,D06,2.0,SOFT,27,0.3386794701303296,0.35206026277900826,False
2024,Synthetic Ring,D07,3.0,MEDIUM,20,0.30965869731804513,0.33473788579878083,False
2024,Synthetic Ring,D08,1.0,SOFT,13,0.2993424202216728,0.25504668962240257,True
2024,Synthetic Ring,D08,2.0,HARD,21,0.26442171139510295,0.27219389683651307,False
2024,Synthetic Ring,D09,1.0,HARD,11,0.30134022815149214,0.31665933552196146,False
2024,Synthetic Ring,D09,2.0,SOFT,22,0.38777644357808094,0.3617465041028098,True
2024,Synthetic Ring,D10,1.0,MEDIUM,11,0.20367207845320734,0.20387886881824085,False
2024,Synthetic Ring,D10,2.0,HARD,23,0.3888853050341168,0.4287043991441636,False
2024,Synthetic Ring,D11,2.0,MEDIUM,26,0.640953460368422,0.6460875189984147,False
2024,Synthetic Ring,D12,3.0,HARD,16,0.18839083946882854,0.21637045788066303,False
2024,Synthetic Ring,D13,2.0,MEDIUM,12,0.26452695782081315,0.2591138896205284,True
2024,Synthetic Ring,D13,3.0,SOFT,13,0.17278517611706945,0.19158325953029878,False
2024,Synthetic Ring,D14,1.0,MEDIUM,16,0.5046436511298297,0.537841401728854,False
2024,Synthetic Ring,D14,2.0,SOFT,18,0.31958360853686707,0.33121886406953954,False
2024,Synthetic Ring,D15,2.0,HARD,12,0.1786446272340193,0.2232860637055544,False
2024,Synthetic Ring,D15,3.0,MEDIUM,13,0.4557145974725033,0.48669670150983363,False
